CVE ID,Severity,Score,Image+Version,Distro,Package Name,Title,URL,Installed Version,Fixed Version,Description,Published Date,PURL
CVE-2026-5435,unknown,,20260614,jammy,libc-bin,,https://ubuntu.com/security/CVE-2026-5435,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc-bin@2.35-0ubuntu3.13?distro=jammy
CVE-2026-6238,unknown,,20260614,jammy,libc-bin,,https://ubuntu.com/security/CVE-2026-6238,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc-bin@2.35-0ubuntu3.13?distro=jammy
CVE-2026-5435,unknown,,20260614,jammy,libc6,,https://ubuntu.com/security/CVE-2026-5435,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc6@2.35-0ubuntu3.13?distro=jammy
CVE-2026-6238,unknown,,20260614,jammy,libc6,,https://ubuntu.com/security/CVE-2026-6238,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc6@2.35-0ubuntu3.13?distro=jammy
CVE-2026-6862,unknown,,20260614,jammy,libefiboot1,,https://ubuntu.com/security/CVE-2026-6862,37-6ubuntu2,pending,,,pkg:deb/ubuntu/libefiboot1@37-6ubuntu2?distro=jammy
CVE-2026-6862,unknown,,20260614,jammy,libefivar1,,https://ubuntu.com/security/CVE-2026-6862,37-6ubuntu2,pending,,,pkg:deb/ubuntu/libefivar1@37-6ubuntu2?distro=jammy
CVE-2026-40228,unknown,,20260614,jammy,libnss-systemd,,https://ubuntu.com/security/CVE-2026-40228,249.11-0ubuntu3.21,pending,,,pkg:deb/ubuntu/libnss-systemd@249.11-0ubuntu3.21?distro=jammy
CVE-2026-40228,unknown,,20260614,jammy,libpam-systemd,,https://ubuntu.com/security/CVE-2026-40228,249.11-0ubuntu3.21,pending,,,pkg:deb/ubuntu/libpam-systemd@249.11-0ubuntu3.21?distro=jammy
CVE-2026-40228,unknown,,20260614,jammy,libsystemd0,,https://ubuntu.com/security/CVE-2026-40228,249.11-0ubuntu3.21,pending,,,pkg:deb/ubuntu/libsystemd0@249.11-0ubuntu3.21?distro=jammy
CVE-2026-40228,unknown,,20260614,jammy,libudev1,,https://ubuntu.com/security/CVE-2026-40228,249.11-0ubuntu3.21,pending,,,pkg:deb/ubuntu/libudev1@249.11-0ubuntu3.21?distro=jammy
CVE-2026-31402,critical,,20260614,jammy,linux-headers-6.8.0-124-generic,,https://ubuntu.com/security/CVE-2026-31402,6.8.0-124.124~22.04.1,pending,,,pkg:deb/ubuntu/linux-headers-6.8.0-124-generic@6.8.0-124.124~22.04.1?distro=jammy
CVE-2026-31405,high,,20260614,jammy,linux-headers-6.8.0-124-generic,,https://ubuntu.com/security/CVE-2026-31405,6.8.0-124.124~22.04.1,pending,,,pkg:deb/ubuntu/linux-headers-6.8.0-124-generic@6.8.0-124.124~22.04.1?distro=jammy
