CVE ID,Severity,Score,Image+Version,Distro,Package Name,Title,URL,Installed Version,Fixed Version,Description,Published Date,PURL
CVE-2026-5435,unknown,,20260719,jammy,libc-bin,,https://ubuntu.com/security/CVE-2026-5435,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc-bin@2.35-0ubuntu3.13?distro=jammy
CVE-2026-6238,unknown,,20260719,jammy,libc-bin,,https://ubuntu.com/security/CVE-2026-6238,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc-bin@2.35-0ubuntu3.13?distro=jammy
CVE-2026-5435,unknown,,20260719,jammy,libc6,,https://ubuntu.com/security/CVE-2026-5435,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc6@2.35-0ubuntu3.13?distro=jammy
CVE-2026-6238,unknown,,20260719,jammy,libc6,,https://ubuntu.com/security/CVE-2026-6238,2.35-0ubuntu3.13,pending,,,pkg:deb/ubuntu/libc6@2.35-0ubuntu3.13?distro=jammy
CVE-2026-6862,unknown,,20260719,jammy,libefiboot1,,https://ubuntu.com/security/CVE-2026-6862,37-6ubuntu2,pending,,,pkg:deb/ubuntu/libefiboot1@37-6ubuntu2?distro=jammy
CVE-2026-6862,unknown,,20260719,jammy,libefivar1,,https://ubuntu.com/security/CVE-2026-6862,37-6ubuntu2,pending,,,pkg:deb/ubuntu/libefivar1@37-6ubuntu2?distro=jammy
CVE-2026-15059,unknown,,20260719,jammy,libnss-systemd,,https://ubuntu.com/security/CVE-2026-15059,249.11-0ubuntu3.21,249.11-0ubuntu3.22,,,pkg:deb/ubuntu/libnss-systemd@249.11-0ubuntu3.21?distro=jammy
CVE-2026-16742,unknown,,20260719,jammy,libnss-systemd,,https://ubuntu.com/security/CVE-2026-16742,249.11-0ubuntu3.21,249.11-0ubuntu3.22,,,pkg:deb/ubuntu/libnss-systemd@249.11-0ubuntu3.21?distro=jammy
CVE-2026-40228,unknown,,20260719,jammy,libnss-systemd,,https://ubuntu.com/security/CVE-2026-40228,249.11-0ubuntu3.21,pending,,,pkg:deb/ubuntu/libnss-systemd@249.11-0ubuntu3.21?distro=jammy
CVE-2026-15059,unknown,,20260719,jammy,libpam-systemd,,https://ubuntu.com/security/CVE-2026-15059,249.11-0ubuntu3.21,249.11-0ubuntu3.22,,,pkg:deb/ubuntu/libpam-systemd@249.11-0ubuntu3.21?distro=jammy
